project,textid,sender_city,genre
rinap-sources,P466972,,Royal Inscription
rinap-sources,P466897,,Royal Inscription
rinap-sources,P450432,,Royal Inscription
rinap-sources,P450243,,Royal Inscription
rinap-sources,P452732,,Royal Inscription
rinap-sources,P394063,,Royal Inscription
rinap-sources,P392329,,Royal Inscription
rinap-sources,P422789,,Royal Inscription
rinap-sources,P418052,,Royal Inscription
rinap-sources,P466690,,Royal Inscription
rinap-sources,P422307,,Royal Inscription
rinap-sources,P373547,,Royal Inscription
rinap-sources,P467027,,Royal Inscription
rinap-sources,P514524,,Royal Inscription
rinap-sources,P425908,,Royal Inscription
rinap-sources,P427845,,Royal Inscription
rinap-sources,P464969,,Royal Inscription
rinap-sources,P467013,,Royal Inscription
rinap-sources,P424528,,Royal Inscription
rinap-sources,P466777,,Royal Inscription
rinap-sources,P450542,,Royal Inscription
rinap-sources,P514518,,Royal Inscription
rinap-sources,P394013,,Royal Inscription
rinap-sources,P394102,,Royal Inscription
rinap-sources,P452640,,Royal Inscription
rinap-sources,P392594,,Royal Inscription
rinap-sources,P400399,,Royal Inscription
rinap-sources,P421808,,Royal Inscription
rinap-sources,P450420,,Royal Inscription
rinap-sources,P422293,,Royal Inscription
rinap-sources,P422522,,Royal Inscription
rinap-sources,P450583,,Royal Inscription
rinap-sources,P466891,,Royal Inscription
rinap-sources,P403324,,Royal Inscription
rinap-sources,P466650,,Royal Inscription
rinap-sources,P423180,,Royal Inscription
rinap-sources,P421810,,Royal Inscription
rinap-sources,P422746,,Royal Inscription
rinap-sources,P450492,,Royal Inscription
rinap-sources,P450484,,Royal Inscription
rinap-sources,P427976,,Royal Inscription
rinap-sources,P450434,,Royal Inscription
rinap-sources,P514564,,Royal Inscription
rinap-sources,P428600,,Royal Inscription
rinap-sources,P466890,,Royal Inscription
rinap-sources,P422492,,Royal Inscription
rinap-sources,P450512,,Royal Inscription
rinap-sources,P422774,,Royal Inscription
rinap-sources,P426222,,Royal Inscription
rinap-sources,P466820,,Royal Inscription
rinap-sources,P514567,,Royal Inscription
rinap-sources,P450214,,Royal Inscription
rinap-sources,P392361,,Royal Inscription
rinap-sources,P424590,,Royal Inscription
rinap-sources,P396381,,Royal Inscription
rinap-sources,P423002,,Royal Inscription
rinap-sources,P392183,,Royal Inscription
rinap-sources,P422496,,Royal Inscription
rinap-sources,P514650,,Royal Inscription
rinap-sources,P466859,,Royal Inscription
rinap-sources,P394093,,Royal Inscription
rinap-sources,P466649,,Royal Inscription
rinap-sources,P452581,,Royal Inscription
rinap-sources,P514592,,Royal Inscription
rinap-sources,P466807,,Royal Inscription
rinap-sources,P450321,,Royal Inscription
rinap-sources,P514634,,Royal Inscription
rinap-sources,P392193,,Royal Inscription
rinap-sources,P422509,,Royal Inscription
rinap-sources,P514652,,Royal Inscription
rinap-sources,P422248,,Royal Inscription
rinap-sources,P514541,,Royal Inscription
rinap-sources,P450216,,Royal Inscription
rinap-sources,P466669,,Royal Inscription
rinap-sources,P450292,,Royal Inscription
rinap-sources,P301920,,Royal Inscription
rinap-sources,P392261,,Royal Inscription
rinap-sources,P450347,,Royal Inscription
rinap-sources,P451932,,Royal Inscription
rinap-sources,P426162,,Royal Inscription
rinap-sources,P422256,,Royal Inscription
rinap-sources,P264848,,Royal Inscription
rinap-sources,P514649,,Royal Inscription
rinap-sources,P393933,,Royal Inscription
rinap-sources,P373544,,Royal Inscription
rinap-sources,P450273,,Royal Inscription
rinap-sources,P450541,,Royal Inscription
rinap-sources,P422313,,Royal Inscription
rinap-sources,P466723,,Royal Inscription
rinap-sources,P422632,,Royal Inscription
rinap-sources,P422250,,Royal Inscription
rinap-sources,P422762,,Royal Inscription
rinap-sources,P466961,,Royal Inscription
rinap-sources,P422398,,Royal Inscription
rinap-sources,P428322,,Royal Inscription
rinap-sources,P466784,,Royal Inscription
rinap-sources,P394103,,Royal Inscription
rinap-sources,P467032,,Royal Inscription
rinap-sources,P425484,,Royal Inscription
rinap-sources,P422634,,Royal Inscription
rinap-sources,P392355,,Royal Inscription
rinap-sources,P427977,,Royal Inscription
rinap-sources,P422103,,Royal Inscription
rinap-sources,P428326,,Royal Inscription
rinap-sources,P450275,,Royal Inscription
rinap-sources,P452938,,Royal Inscription
rinap-sources,P394412,,Royal Inscription
rinap-sources,P450246,,Royal Inscription
rinap-sources,P450494,,Royal Inscription
rinap-sources,P393937,,Royal Inscription
rinap-sources,P424569,,Royal Inscription
rinap-sources,P392169,,Royal Inscription
rinap-sources,P514547,,Royal Inscription
rinap-sources,P402313,,Royal Inscription
rinap-sources,P422690,,Royal Inscription
rinap-sources,P423170,,Royal Inscription
rinap-sources,P425741,,Royal Inscription
rinap-sources,P452945,,Royal Inscription
rinap-sources,P466941,,Royal Inscription
rinap-sources,P450538,,Royal Inscription
rinap-sources,P466805,,Royal Inscription
rinap-sources,P394008,,Royal Inscription
rinap-sources,P452731,,Royal Inscription
rinap-sources,P451792,,Royal Inscription
rinap-sources,P238626,,Royal Inscription
rinap-sources,P450395,,Royal Inscription
rinap-sources,P467025,,Royal Inscription
rinap-sources,P450254,,Royal Inscription
rinap-sources,P392366,,Royal Inscription
rinap-sources,P450316,,Royal Inscription
rinap-sources,P514646,,Royal Inscription
rinap-sources,P450460,,Royal Inscription
rinap-sources,P452579,,Royal Inscription
rinap-sources,P422820,,Royal Inscription
rinap-sources,P466854,,Royal Inscription
rinap-sources,P514584,,Royal Inscription
rinap-sources,P418695,,Royal Inscription
rinap-sources,P304565,,Royal Inscription
rinap-sources,P428345,,Royal Inscription
rinap-sources,P392234,,Royal Inscription
rinap-sources,P450467,,Royal Inscription
rinap-sources,P466895,,Royal Inscription
rinap-sources,P450546,,Royal Inscription
rinap-sources,P400436,,Royal Inscription
rinap-sources,P422860,,Royal Inscription
rinap-sources,P450249,,Royal Inscription
rinap-sources,P394068,,Royal Inscription
rinap-sources,P466773,,Royal Inscription
rinap-sources,P450580,,Royal Inscription
rinap-sources,P450353,,Royal Inscription
rinap-sources,P429026,,Royal Inscription
rinap-sources,P451785,,Royal Inscription
rinap-sources,P428352,,Royal Inscription
rinap-sources,P424582,,Royal Inscription
rinap-sources,P466751,,Royal Inscription
rinap-sources,P424984,,Royal Inscription
rinap-sources,P392372,,Royal Inscription
rinap-sources,P427846,,Royal Inscription
rinap-sources,P514537,,Royal Inscription
rinap-sources,P466837,,Royal Inscription
rinap-sources,P514540,,Royal Inscription
rinap-sources,P450501,,Royal Inscription
rinap-sources,P514565,,Royal Inscription
rinap-sources,P450211,,Royal Inscription
rinap-sources,P471590,,Royal Inscription
rinap-sources,P450421,,Royal Inscription
rinap-sources,P423195,,Royal Inscription
rinap-sources,P225171,,Royal Inscription
rinap-sources,P392186,,Royal Inscription
rinap-sources,P273719,,Royal Inscription
rinap-sources,P392223,,Royal Inscription
rinap-sources,P429062,,Royal Inscription
rinap-sources,P466845,,Royal Inscription
rinap-sources,P450342,,Royal Inscription
rinap-sources,P423025,,Royal Inscription
rinap-sources,P422511,,Royal Inscription
rinap-sources,P392318,,Royal Inscription
rinap-sources,P466963,,Royal Inscription
rinap-sources,P394092,,Royal Inscription
rinap-sources,P396053,,Royal Inscription
rinap-sources,P450283,,Royal Inscription
rinap-sources,P397669,,Royal Inscription
rinap-sources,P392155,,Royal Inscription
rinap-sources,P450559,,Royal Inscription
rinap-sources,P392270,,Royal Inscription
rinap-sources,P393800,,Royal Inscription
rinap-sources,P514606,,Royal Inscription
rinap-sources,P452907,,Royal Inscription
rinap-sources,P450314,,Royal Inscription
rinap-sources,P422698,,Royal Inscription
rinap-sources,P422685,,Royal Inscription
rinap-sources,P466834,,Royal Inscription
rinap-sources,P450328,,Royal Inscription
rinap-sources,P424933,,Royal Inscription
rinap-sources,P452022,,Royal Inscription
rinap-sources,P450223,,Royal Inscription
rinap-sources,P394059,,Royal Inscription
rinap-sources,P392144,,Royal Inscription
rinap-sources,P514563,,Royal Inscription
rinap-sources,P423179,,Royal Inscription
rinap-sources,P393989,,Royal Inscription
rinap-sources,P426351,,Royal Inscription
rinap-sources,P466896,,Royal Inscription
rinap-sources,P422304,,Royal Inscription
rinap-sources,P450478,,Royal Inscription
rinap-sources,P450473,,Royal Inscription
rinap-sources,P392342,,Royal Inscription
rinap-sources,P450550,,Royal Inscription
rinap-sources,P298274,,Royal Inscription
rinap-sources,P450215,,Royal Inscription
rinap-sources,P450402,,Royal Inscription
rinap-sources,P468943,,Royal Inscription
rinap-sources,P466830,,Royal Inscription
rinap-sources,P429188,,Royal Inscription
rinap-sources,P392323,,Royal Inscription
rinap-sources,P467001,,Royal Inscription
rinap-sources,P450557,,Royal Inscription
rinap-sources,P466734,,Royal Inscription
rinap-sources,P422681,,Royal Inscription
rinap-sources,P450276,,Royal Inscription
rinap-sources,P466742,,Royal Inscription
rinap-sources,P429016,,Royal Inscription
rinap-sources,P422640,,Royal Inscription
rinap-sources,P466658,,Royal Inscription
rinap-sources,P514590,,Royal Inscription
rinap-sources,P450588,,Royal Inscription
rinap-sources,P450230,,Royal Inscription
rinap-sources,P422301,,Royal Inscription
rinap-sources,P392288,,Royal Inscription
rinap-sources,P422097,,Royal Inscription
rinap-sources,P514534,,Royal Inscription
rinap-sources,P422320,,Royal Inscription
rinap-sources,P428879,,Royal Inscription
rinap-sources,P422495,,Royal Inscription
rinap-sources,P424583,,Royal Inscription
rinap-sources,P428340,,Royal Inscription
rinap-sources,P393967,,Royal Inscription
rinap-sources,P466827,,Royal Inscription
rinap-sources,P394073,,Royal Inscription
rinap-sources,P393992,,Royal Inscription
rinap-sources,P450430,,Royal Inscription
rinap-sources,P422630,,Royal Inscription
rinap-sources,P393783,,Royal Inscription
rinap-sources,P466775,,Royal Inscription
rinap-sources,P394781,,Royal Inscription
rinap-sources,P466764,,Royal Inscription
rinap-sources,P422693,,Royal Inscription
rinap-sources,P422663,,Royal Inscription
rinap-sources,P404752,,Royal Inscription
rinap-sources,P514558,,Royal Inscription
rinap-sources,P422510,,Royal Inscription
rinap-sources,P392145,,Royal Inscription
rinap-sources,P394069,,Royal Inscription
rinap-sources,P452028,,Royal Inscription
rinap-sources,P422311,,Royal Inscription
rinap-sources,P422857,,Royal Inscription
rinap-sources,P395611,,Royal Inscription
rinap-sources,P450311,,Royal Inscription
rinap-sources,P422090,,Royal Inscription
rinap-sources,P514515,,Royal Inscription
rinap-sources,P466695,,Royal Inscription
rinap-sources,P452407,,Royal Inscription
rinap-sources,P466999,,Royal Inscription
rinap-sources,P466718,,Royal Inscription
rinap-sources,P428346,,Royal Inscription
rinap-sources,P394594,,Royal Inscription
rinap-sources,P450556,,Royal Inscription
rinap-sources,P450291,,Royal Inscription
rinap-sources,P370908,,Royal Inscription
rinap-sources,P392335,,Royal Inscription
rinap-sources,P394041,,Royal Inscription
rinap-sources,P450359,,Royal Inscription
rinap-sources,P392159,,Royal Inscription
rinap-sources,P392256,,Royal Inscription
rinap-sources,P422159,,Royal Inscription
rinap-sources,P450363,,Royal Inscription
rinap-sources,P422724,,Royal Inscription
rinap-sources,P400449,,Royal Inscription
rinap-sources,P257443,,Royal Inscription
rinap-sources,P467020,,Royal Inscription
rinap-sources,P394064,,Royal Inscription
rinap-sources,P450591,,Royal Inscription
rinap-sources,P373548,,Royal Inscription
rinap-sources,P466674,,Royal Inscription
rinap-sources,P422642,,Royal Inscription
rinap-sources,P464370,,Royal Inscription
rinap-sources,P424926,,Royal Inscription
rinap-sources,P514675,,Royal Inscription
rinap-sources,P395583,,Royal Inscription
rinap-sources,P450500,,Royal Inscription
rinap-sources,P466792,,Royal Inscription
rinap-sources,P422638,,Royal Inscription
rinap-sources,P371252,,Royal Inscription
rinap-sources,P392173,,Royal Inscription
rinap-sources,P394055,,Royal Inscription
rinap-sources,P514561,,Royal Inscription
rinap-sources,P394095,,Royal Inscription
rinap-sources,P425736,,Royal Inscription
rinap-sources,P394392,,Royal Inscription
rinap-sources,P422667,,Royal Inscription
rinap-sources,P450202,,Royal Inscription
rinap-sources,P450564,,Royal Inscription
rinap-sources,P392239,,Royal Inscription
rinap-sources,P466819,,Royal Inscription
rinap-sources,P345512,,Royal Inscription
rinap-sources,P392255,,Royal Inscription
rinap-sources,P429030,,Royal Inscription
rinap-sources,P452953,,Royal Inscription
rinap-sources,P397675,,Royal Inscription
rinap-sources,P466710,,Royal Inscription
rinap-sources,P466806,,Royal Inscription
rinap-sources,P467011,,Royal Inscription
rinap-sources,P450443,,Royal Inscription
rinap-sources,P423171,,Royal Inscription
rinap-sources,P466670,,Royal Inscription
rinap-sources,P466824,,Royal Inscription
rinap-sources,P395584,,Royal Inscription
rinap-sources,P466980,,Royal Inscription
rinap-sources,P422758,,Royal Inscription
rinap-sources,P452830,,Royal Inscription
rinap-sources,P407926,,Royal Inscription
rinap-sources,P466768,,Royal Inscription
rinap-sources,P394071,,Royal Inscription
rinap-sources,P450526,,Royal Inscription
rinap-sources,P427838,,Royal Inscription
rinap-sources,P450247,,Royal Inscription
rinap-sources,P466976,,Royal Inscription
rinap-sources,P424983,,Royal Inscription
rinap-sources,P514570,,Royal Inscription
rinap-sources,P466990,,Royal Inscription
rinap-sources,P428349,,Royal Inscription
rinap-sources,P468953,,Royal Inscription
rinap-sources,P514550,,Royal Inscription
rinap-sources,P392195,,Royal Inscription
rinap-sources,P466802,,Royal Inscription
rinap-sources,P424917,,Royal Inscription
rinap-sources,P400448,,Royal Inscription
rinap-sources,P466885,,Royal Inscription
rinap-sources,P429079,,Royal Inscription
rinap-sources,P392214,,Royal Inscription
rinap-sources,P450260,,Royal Inscription
rinap-sources,P450310,,Royal Inscription
rinap-sources,P422749,,Royal Inscription
rinap-sources,P450252,,Royal Inscription
rinap-sources,P466654,,Royal Inscription
rinap-sources,P422670,,Royal Inscription
rinap-sources,P424595,,Royal Inscription
rinap-sources,P394035,,Royal Inscription
rinap-sources,P424604,,Royal Inscription
rinap-sources,P422619,,Royal Inscription
rinap-sources,P422650,,Royal Inscription
rinap-sources,P466949,,Royal Inscription
rinap-sources,P394074,,Royal Inscription
rinap-sources,P395568,,Royal Inscription
rinap-sources,P450387,,Royal Inscription
rinap-sources,P514591,,Royal Inscription
rinap-sources,P394649,,Royal Inscription
rinap-sources,P422403,,Royal Inscription
rinap-sources,P514645,,Royal Inscription
rinap-sources,P422273,,Royal Inscription
rinap-sources,P466813,,Royal Inscription
rinap-sources,P422997,,Royal Inscription
rinap-sources,P468982,,Royal Inscription
rinap-sources,P422122,,Royal Inscription
rinap-sources,P466975,,Royal Inscription
rinap-sources,P424585,,Royal Inscription
rinap-sources,P392263,,Royal Inscription
rinap-sources,P424599,,Royal Inscription
rinap-sources,P424982,,Royal Inscription
rinap-sources,P450551,,Royal Inscription
rinap-sources,P426290,,Royal Inscription
rinap-sources,P450322,,Royal Inscription
rinap-sources,P466814,,Royal Inscription
rinap-sources,P466696,,Royal Inscription
rinap-sources,P392160,,Royal Inscription
rinap-sources,P394056,,Royal Inscription
rinap-sources,P422832,,Royal Inscription
rinap-sources,P514665,,Royal Inscription
rinap-sources,P422253,,Royal Inscription
rinap-sources,P422091,,Royal Inscription
rinap-sources,P428065,,Royal Inscription
rinap-sources,P514589,,Royal Inscription
rinap-sources,P450508,,Royal Inscription
rinap-sources,P422647,,Royal Inscription
rinap-sources,P429995,,Royal Inscription
rinap-sources,P392200,,Royal Inscription
rinap-sources,P514699,,Royal Inscription
rinap-sources,P392375,,Royal Inscription
rinap-sources,P514526,,Royal Inscription
rinap-sources,P394592,,Royal Inscription
rinap-sources,P419617,,Royal Inscription
rinap-sources,P422978,,Royal Inscription
rinap-sources,P450261,,Royal Inscription
rinap-sources,P423047,,Royal Inscription
rinap-sources,P450383,,Royal Inscription
rinap-sources,P273718,,Royal Inscription
rinap-sources,P403411,,Royal Inscription
rinap-sources,P450225,,Royal Inscription
rinap-sources,P393952,,Royal Inscription
